index,transliteration,word
H7038,qalat,קָלַט
H7039,"qali, qali’","קָלִי, קָלִיא"
H7040,qalay,קַלַּי
H7041,qelayah,קֵלָיָה
H7042,qelita’,קְלִיטָא
H7043,qalal,קָלַל
H7044,qalal,קָלָל
H7045,qelalah,קְלָלָה
H7046,qalas,קָלַס
H7047,qeles,קֶלֶס
H7048,qalasah,קַלָּסָה
H7049,qala‘,קָלַע
H7050,qela‘,קֶלַע
H7051,qala‘,קַלָּע
H7052,qeloqel,קְלֹקֵל
H7053,qilshon,קִלְּשׁוֹן
H7054,qamah,קָמָה
H7055,qemu’el,קְמוּאֵל
H7056,qaamon,קָָמוֹן
H7057,"qimmosh, qimosh","קִמּוֹשׁ, קִימוֹשׁ"
H7058,qemach,קֶמַח
H7059,qamat,קָמַט
H7060,qamal,קָמַל
H7061,qamatz,קָמַץ
H7062,qometz,קֹמֶץ
H7063,qimashon,קִמָּשׁוֹן
H7064,qen,קֵן
H7065,qana’,קָנָא
H7066,qena’,קְנָא
H7067,qana’,קַנָּא
H7068,qin’ah,קִנְאָה
H7069,qanah,קָנָה
H7070,qaneh,קָנֶה
H7071,qanah,קָנָה
H7072,qanno’,קַנּוֹא
H7073,qenaz,קְנַז
H7074,qenzii,קְנזִִּי
H7075,qinyan,קִנְיָן
H7076,qinamon,קִנָּמוֹן
H7077,qanan,קָנַן
H7078,qenetz,קֶנֶץ
H7079,qenat,קְנָת
H7080,qasam,קָסַם
H7081,qesem,קֶסֶם
H7082,qasas,קָסַס
H7083,qeset,קֶסֶת
H7084,qe‘ilah,קְעִילָה
H7085,qa‘aqa‘,קַעֲקַע
H7086,qe‘arah,קְעָרָה
H7087,qafa’,קָפָא
H7088,qafad,קָפַד
H7089,qefadah,קְפָדָה
H7090,"qippod, qifod","קִפּוֹד, קִפֹּד"
H7091,qippoz,קִפּוֹז
H7092,qafatz,קָפַץ
H7093,qetz,קֵץ
H7094,qatzav,קָצַב
H7095,qetzev,קֶצֶב
H7096,qatzah,קָצָה
H7097,"qatzeh, qetzeh","קָצֶה, קֵצֶה"
H7098,qatzah,קָצָה
H7099,"qetzew, qitzwah","קֶצֶו, קִצְוָה"
H7100,qetzach,קֶצַח
H7101,qatzin,קָצִין
H7102,qetzi‘ah,קְצִיעָה
H7103,qetzi‘ah,קְצִיעָה
H7104,qetzitz,קְצִיץ
H7105,qatzir,קָצִיר
H7106,qatza‘,קָצַע
H7107,qatzaf,קָצַף
H7108,qetzaf,קְצַף
H7109,qetzaf,קְצַף
H7110,qetzef,קֶצֶף
H7111,qetzafah,קְצָפָה
H7112,qatzatz,קָצַץ
H7113,qetzatz,קְצַץ
H7114,qatzar,קָצַר
H7115,qotzer,קֹצֶר
H7116,qatzer,קָצֵר
H7117,qetzat,קְצָת
H7118,qetzat,קְצָת
H7119,qar,קַר
H7120,qor,קֹר
H7121,qara’,קָרָא
H7122,qara’,קָרָא
H7123,qera’,קְרָא
H7124,qore’,קֹרֵא
H7125,qir’ah,קִרְאָה
H7126,qarav,קָרַב
H7127,qerev,קְרֵב
H7128,qerav,קְרָב
H7129,qerav,קְרָב
H7130,qerev,קֶרֶב
H7131,qarev,קָרֵב
H7132,qeravah,קְרָבָה
H7133,"qarvan, qurvan","קָרְבָּן, קֻרְבָּן"
H7134,qardom,קַרְדֹּם
H7135,qarah,קָרָה
H7136,qaarah,קָָרָה
H7137,qareh,קָרֶה
H7138,"qarov, qarov","קָרוֹב, קָרֹב"
H7139,qarach,קָרַח
H7140,"qerach, qorach","קֶרַח, קֹרַח"
H7141,qorach,קֹרַח
H7142,qereach,קֵרֵחַ
H7143,qareach,קָרֵחַ
H7144,"qorchah, qorcha’","קָרְחָה, קָרְחָא"
H7145,qorchi,קָרְחִי
H7146,qarachat,קָרַחַת
H7147,qeri,קְרִי
H7148,qari’,קָרִיא
H7149,"qirya’, qiryah","קִרְיָא, קִרְיָה"
H7150,qeri’ah,קְרִיאָה
H7151,qiryah,קִרְיָה
H7152,qeriyyot,קְרִיּוֹת
H7153,"qiryat ‘arva‘, qiryat ha’arva‘","קִרְיַת עַרְבַּע, קִרְיַת הָאַרְבַּע"
H7154,qiryat ba‘al,קִרְיַת בַּעַל
H7155,qiryat chutzot,קִרְיַת חֻצוֹת
H7156,qiryatayim,קִרְיָתַיִם
H7157,"qiryat ye‘arim, qiryat ‘arim","קִרְיַת יְעָרִים, קִרְיַת עָרִים"
H7158,"qiryat sanah, qiryat sefer","קִרְיַת סַנָּה, קִרְיַת סֵפֶר"
H7159,qaram,קָרַם
H7160,qaran,קָרַן
H7161,qeren,קֶרֶן
H7162,qeren,קֶרֶן
H7163,qeren happukh,קֶרֶן הַפּוּךְ
H7164,qaras,קָרַס
H7165,qeres,קֶרֶס
H7166,qarsol,קַרְסֹל
H7167,qara‘,קָרַע
H7168,qera‘im,קְרָעִים
H7169,qaratz,קָרַץ
H7170,qeratz,קְרַץ
H7171,qeretz,קֶרֶץ
H7172,qarqa‘,קַרְקַע
H7173,qarqa‘,קַרְקַע
H7174,qarqor,קַרְקֹר
H7175,qeresh,קֶרֶשׁ
H7176,qeret,קֶרֶת
H7177,qartah,קַרתָּה
H7178,qartn,קַרְתּן
H7179,qash,קַשׁ
H7180,qishu’,קִשֻּׁא
H7181,qashav,קָשַׁב
H7182,qeshev,קֶשֶׁב
H7183,"qashav, qashuv","קַשָּׁב, קַשֻּׁב"
H7184,"qasah, qaswah","קָשָׂה, קַשְׂוָה"
H7185,qashah,קָשָׁה
H7186,qasheh,קָשֶׁה
H7187,"qeshot, qeshot","קְשׁוֹט, קְשֹׁט"
H7188,qashach,קָשַׁח
H7189,"qoshet, qoshet","קֹשֶׁט, קֹשְׁטְ"
H7190,qeshi,קְשִׁי
H7191,qishyon,קִשְׁיוֹן
H7192,qesitah,קְשִׂיטָה
H7193,qasqeset,קַשְׂקֶשֶׂת
H7194,qashar,קָשַׁר
H7195,qesher,קֶשֶׁר
H7196,qishur,קִשֻּׁר
H7197,qashash,קָשַׁשׁ
H7198,qeshet,קֶשֶׁת
H7199,qashat,קַשָּׁת
H7200,ra’ah,רָאָה
H7201,ra’ah,רָאָה
H7202,ra’eh,רָאֶה
H7203,ro’eh,רֹאֶה
H7204,ro’eh,רֹאֵה
H7205,re’uven,רְאוּבֵן
H7206,re’uveni,רְאוּבֵנִי
H7207,ra’awah,רַאֲוָה
H7208,re’umah,רְאוּמָה
H7209,re’i,רְאִי
H7210,ra’i,רֲאִי
H7211,re’ayah,רְאָיָה
H7212,re’it,רְאִית
H7213,ra’am,רָאַם
H7214,"re’em, re’em, rem, rem","רְאֵם, רְאֵים, רֵים, רֵם"
H7215,ra’mah,רָאמָה
H7216,"ra’mot, ra’mot","רָאמוֹת, רָאמֹת"
H7217,re’sh,רֵאשׁ
H7218,ro’sh,רֹאשׁ
H7219,"ro’sh, rosh","רֹאשׁ, רוֹשׁ"
H7220,ro’sh,רֹאשׁ
H7221,ri’shah,רִאשָׁה
H7222,ro’shah,רֹאשָׁה
H7223,"ri’shon, ri’shon","רִאשׁוֹן, רִאשֹׁן"
H7224,ri’shoni,רִאשֹׁנִי
H7225,re’shit,רֵאשִׁית
H7226,ra’ashot,רַאֲשֹׁת
H7227,rav,רַב
H7228,rav,רַב
H7229,rav,רַב
H7230,rov,רֹב
H7231,ravav,רָבַב
H7232,ravav,רָבַב
H7233,revavah,רְבָבָה
H7234,ravad,רָבַד
H7235,ravah,רָבָה
H7236,revah,רְבָה
H7237,ravah,רַבָּה
H7238,revu,רְבוּ
H7239,"ribbo, ribbo’","רִבּוֹ, רִבּוֹא"
H7240,ribbo,רִבּוֹ
H7241,raviv,רָבִיב
H7242,ravid,רָבִיד
H7243,"revi‘i, revi‘i","רְבִיעִי, רְבִעִי"
H7244,revi‘ai,רְבִיעַי
H7245,raviyt,רַבִּית
H7246,ravakh,רָבַךְ
H7247,rivlah,רִבְלָה
H7248,rav-mag,רַב־מָג
H7249,rav-saris,רַב־סָרִיס
H7250,rava‘,רָבַע
H7251,rava‘,רָבַע
H7252,reva‘,רֶבַע
H7253,reva‘,רֶבַע
H7254,reva‘,רֶבַע
H7255,rova‘,רֹבַע
H7256,rivea‘,רִבֵּעַ
H7257,ravatz,רָבַץ
H7258,revetz,רֵבֶץ
H7259,rivqah,רִבְקָה
H7260,ravrav,רַבְרַב
H7261,ravrevan,רַבְרְבָן
H7262,ravshaqeh,רַבְשָׁקֵה
H7263,regev,רֶגֶב
H7264,ragaz,רָגַז
H7265,regaz,רְגַז
H7266,regaz,רְגַז
H7267,rogez,רֹגֶז
H7268,ragaz,רַגָּז
H7269,rogzah,רָגְזָה
H7270,ragal,רָגַל
H7271,regal,רְגַל
H7272,regel,רֶגֶל
H7273,ragli,רַגְלִי
H7274,rogelim,רֹגְלִים
H7275,ragam,רָגַם
H7276,regem,רֶגֶם
H7277,rigmah,רִגְמָה
H7278,regem melekh,רֶגֶם מֶלֶךְ
H7279,ragan,רָגַן
H7280,raga‘,רָגַע
H7281,rega‘,רֶגַע
H7282,ragea‘,רָגֵעַ
H7283,ragash,רָגַשׁ
H7284,regash,רְגַשׁ
H7285,"regesh, rigshah","רֶגֶשׁ, רִגְשָׁה"
H7286,radad,רָדַד
H7287,radah,רָדָה
H7288,raday,רַדַּי
H7289,radid,רָדִיד
H7290,radam,רָדַם
H7291,radaf,רָדַף
H7292,rahav,רָהַב
H7293,rahav,רַהַב
H7294,rahav,רַהַב
H7295,rahav,רָהָב
H7297,rahah,רָהָה
H7298,rahat,רַהַט
H7299,rew,רֵו
H7300,rud,רוּד
H7301,rawah,רָוָה
H7302,raeewh,רֶֶָוה
H7303,rohagah,רוֹהֲגָה
H7304,rawach,רָוַח
H7305,rewach,רֶוַח
H7306,ruach,רוּחַ
H7307,ruach,רוּחַ
H7308,ruach,רוּחַ
H7309,rewachah,רְוָחָה
H7310,rewayah,רְוָיָה
H7311,rum,רוּם
H7312,"rum, rum","רוּם, רֻם"
H7313,rum,רוּם
H7314,rum,רוּם
H7315,rom,רוֹם
H7316,rumah,רוּמָה
H7317,romah,רוֹמָה
H7318,romam,רוֹמָם
H7319,romemah,רוֹמְמָה
H7320,romamtiy ‘ezer,רוֹמַמְתִּי עֶזֶר
H7321,rua‘,רוּעַ
H7322,rafaf,רָפַף
H7323,rutz,רוּץ
H7324,ruq,רוּק
H7325,rur,רוּר
H7326,rush,רוּשׁ
H7327,rut,רוּת
H7328,raz,רָז
H7329,razah,רָזָה
H7330,razeh,רָזֶה
H7331,rezon,רְזוֹן
H7332,razon,רָזוֹן
H7333,razon,רָזוֹן
H7334,razi,רָזִי
H7335,razam,רָזַם
H7336,razan,רָזַן
H7337,rachav,רָחַב
H7338,rachav,רַחַב
H7339,"rechov, rechov","רְחֹב, רְחוֹב"
H7340,"rechov, rechov","רְחֹב, רְחוֹב"
H7341,rochav,רֹחַב
H7342,rachav,רָחָב
H7343,rachav,רָחָב
H7344,"rechovot, rechovot","רְחֹבוֹת, רְחֹבֹת"
H7345,"rechavyah, rechavyahu","רְחַבְיָה, רְחַבְיָהוּ"
H7346,rechav‘am,רְחַבְעָם
H7347,recheh,רֵחֶה
H7348,rechum,רְחוּם
H7349,rachum,רַחוּם
H7350,"rachoq, rachoq","רָחוֹק, רָחֹק"
H7351,rechit,רְחִיט
H7352,rachiq,רַחִיק
H7353,rachel,רָחֵל
H7354,rachel,רָחֵל
H7355,racham,רָחַם
H7356,racham,רַחַם
H7357,racham,רַחַם
H7358,rechem,רֶחֶם
H7359,rechem,רְחֵם
H7360,"racham, rachamah","רָחָם, רָחָמָה"
H7361,rachamah,רַחֲמָה
H7362,rachmani,רַחְמָנִי
H7363,rachaf,רָחַף
H7364,rachatz,רָחַץ
H7365,rechatz,רְחַץ
H7366,rachatz,רַחַץ
H7367,rachtzah,רַחְצָה
H7368,rachaq,רָחַק
H7369,racheq,רָחֵק
H7370,rachash,רָחַשׁ
H7371,rachat,רַחַת
H7372,ratav,רָטַב
H7373,ratov,רָטֹב
H7374,retet,רֶטֶט
H7375,rutafash,רֻטֲפַשׁ
H7376,ratash,רָטַשׁ
H7377,ri,רִי
H7378,"riv, ruv","רִיב, רוּב"
H7379,"riv, riv","רִיב, רִב"
H7380,rivai,רִיבַי
H7381,reach,רֵיחַ
H7382,reach,רֵיחַ
H7383,"rifah, rifah","רִיפָה, רִפָה"
H7384,"rifat, diyfat","רִיפַת, דִּיפַת"
H7385,riq,רִיק
H7386,"req, req","רֵיק, רֵק"
H7387,reqam,רֵיקָם
H7388,rir,רִיר
H7389,"resh, re’sh, rish","רֵישׁ, רֵאשׁ, רִישׁ"
H7390,rakh,רַךְ
H7391,rokh,רֹךְ
H7392,rakhav,רָכַב
H7393,rekhev,רֶכֶב
H7394,rekhav,רֵכָב
H7395,rakhav,רַכָּב
H7396,rikhvah,רִכְבָּה
H7397,rekhah,רֵכָה
H7398,rekhuv,רְכוּב
H7399,"rekhush, rekhush","רְכוּשׁ, רְכֻשׁ"
H7400,rakhil,רָכִיל
H7401,rakhakh,רָכַךְ
H7402,rakhal,רָכַל
H7403,rakhal,רָכָל
H7404,rekhulah,רְכֻלָּה
H7405,rakhas,רָכַס
H7406,rekhes,רֶכֶס
H7407,rokhes,רֹכֶס
H7408,rakhash,רָכַשׁ
H7409,rekhesh,רֶכֶשׁ
H7410,ram,רָם
H7411,ramah,רָמָה
H7412,remah,רְמָה
H7413,ramah,רָמָה
H7414,ramah,רָמָה
H7415,rimah,רִמָּה
H7416,"rimmon, rimon","רִמּוֹן, רִמֹּן"
H7417,"rimmon, rimon, rimmono, hamto’ar, ramot","רִמּוֹן, רִמֹּן, רִמּוֹנוֹ, הַמְּתֹאָר, רָמוֹת"
H7418,"ramot-negev, ramat negev","רָמוֹת־נֶגֶב, רָמַת נֶגֶב"
H7419,ramut,רָמוּת
H7420,romach,רֹמַח
H7421,ramiy,רַמִּי
H7422,ramyah,רַמְיָה
H7423,remiyah,רְמִיָּה
H7424,ramakh,רַמָּךְ
H7425,remalyahu,רְמַלְיָהוּ
H7426,ramam,רָמַם
H7427,romemut,רֹמֵמֻת
H7428,rimon peretz,רִמֹּן פֶּרֶץ
H7429,ramas,רָמַס
H7430,ramas,רָמַשׂ
H7431,remes,רֶמֶשׂ
H7432,remet,רֶמֶת
H7433,ramot,רָמֹת
H7434,ramat hamitzfeh,רָמַת הַמִּצְפֶּה
H7435,ramati,רָמָתִי
H7436,ramatayim tzofim,רָמָתַיִם צוֹפִים
H7437,ramat lechi,רָמַת לֶחִי
H7438,ron,רֹן
H7439,ranah,רָנָה
H7440,rinah,רִנָּה
H7441,rinah,רִנָּה
H7442,ranan,רָנַן
H7443,renen,רֶנֶן
H7444,ranen,רַנֵּן
H7445,renanah,רְנָנָה
H7446,risah,רִסָּה
H7447,rasis,רָסִיס
H7448,resen,רֶסֶן
H7449,resen,רֶסֶן
H7450,rasas,רָסַס
H7451,ra‘,רַע
H7452,rea‘,רֵעַ
H7453,"re‘a, rea‘","רֵעַ, רֵיעַ"
H7454,rea‘,רֵעַ
H7455,roa‘,רֹעַ
H7456,ra‘ev,רָעֵב
H7457,ra‘ev,רָעֵב
H7458,ra‘av,רָעָב
H7459,re‘avon,רְעָבוֹן
H7460,ra‘ad,רָעַד
H7461,"ra‘ad, re‘adah","רַעַד, רְעָדָה"
H7462,ra‘ah,רָעָה
H7463,re‘eh,רֵעֶה
H7464,re‘ah,רֵעָה
H7465,ro‘ah,רֹעָה
H7466,re‘u,רְעוּ
H7467,re‘u’el,רְעוּאֵל
H7468,re‘ut,רְעוּת
H7469,re‘ut,רְעוּת
H7470,re‘ut,רְעוּת
H7471,re‘i,רְעִי
H7472,re‘i,רֵעִי
H7473,ra‘ah,רָעָה
H7474,ra‘yah,רַעְיָה
H7475,ra‘yon,רַעְיוֹן
H7476,ra‘yon,רַעְיוֹן
H7477,ra‘al,רָעַל
H7478,ra‘al,רַעַל
H7479,ra‘alah,רַעֲלָה
H7480,re‘elayah,רְעֵלָיָה
H7481,ra‘am,רָעַם
H7482,ra‘am,רַעַם
H7483,ra‘mah,רַעְמָה
H7484,ra‘mah,רַעְמָה
H7485,ra‘amyah,רַעַמְיָה
H7486,"ra‘meses, ra‘amses","רַעְמְסֵס, רַעַמְסֵס"
H7487,ra‘anan,רַעֲנַן
H7488,ra‘anan,רַעֲנָן
H7489,ra‘a‘,רָעַע
H7490,re‘a‘,רְעַע
H7491,ra‘af,רָעַף
H7492,ra‘atz,רָעַץ
H7493,ra‘ash,רָעַשׁ
H7494,ra‘ash,רַעַשׁ
H7495,"rafa’, rafah","רָפָא, רָפָה"
H7496,rafa’,רָפָא
H7497,"rafa’, rafah","רָפָא, רָפָה"
H7498,"rafa’, rafah","רָפָא, רָפָה"
H7499,refu’ah,רְפֻאָה
H7500,rif’ut,רִפְאוּת
H7501,refa’el,רְפָאֵל
H7502,rafad,רָפַד
H7503,rafah,רָפָה
H7504,rafeh,רָפֶה
H7505,rafu’,רָפוּא
H7506,refach,רֶפַח
H7507,refidah,רְפִידָה
H7508,refidim,רְפִידִים
H7509,refayah,רְפָיָה
H7510,rifyon,רִפְיוֹן
H7511,rafas,רָפַס
H7512,refas,רְפַס
H7513,rafsodah,רַפְסֹדָה
H7514,rafaq,רָפַק
H7515,rafas,רָפַשׂ
H7516,refesh,רֶפֶשׁ
H7517,refet,רֶפֶת
H7518,ratz,רַץ
H7519,ratza’,רָצָא
H7520,ratzad,רָצַד
H7521,ratzah,רָצָה
H7522,"ratzon, ratzon","רָצוֹן, רָצֹן"
H7523,ratzach,רָצַח
H7524,retzach,רֶצַח
H7525,ritzya’,רִצְיָא
H7526,retzin,רְצִין
H7527,ratza‘,רָצַע
H7528,ratzaf,רָצַף
H7529,retzef,רֶצֶף
H7530,retzef,רֶצֶף
H7531,ritzfah,רִצְפָּה
H7532,ritzfah,רִצְפָּה
H7533,ratzatz,רָצַץ
H7534,raq,רַק
H7535,raq,רַק
H7536,roq,רֹק
H7537,raqav,רָקַב
H7538,raqav,רָקָב
H7539,riqavon,רִקָּבוֹן
H7540,raqad,רָקַד
H7541,raqah,רַקָּה
H7542,raqqon,רַקּוֹן
H7543,raqach,רָקַח
H7544,reqach,רֶקַח
H7545,roqach,רֹקַח
H7546,raqah,רַקָּה
H7547,raquach,רַקֻּחַ
H7548,raqachah,רַקָּחָה
H7549,raqia‘,רָקִיעַ
H7550,raqiq,רָקִיק
H7551,raqam,רָקַם
H7552,reqem,רֶקֶם
H7553,riqmah,רִקְמָה
H7554,raqa‘,רָקַע
H7555,riqua‘,רִקֻּעַ
H7556,raqaq,רָקַק
H7557,raqat,רַקַּת
H7558,rishyon,רִשְׁיוֹן
H7559,rasham,רָשַׁם
H7560,resham,רְשַׁם
H7561,rasha‘,רָשַׁע
H7562,resha‘,רֶשַׁע
H7563,rasha‘,רָשָׁע
H7564,rish‘ah,רִשְׁעָה
H7565,reshef,רֶשֶׁף
H7566,reshef,רֶשֶׁף
H7567,rashash,רָשַׁשׁ
H7568,reshet,רֶשֶׁת
H7569,rattoq,רַתּוֹק
H7570,ratach,רָתַח
H7571,retach,רֶתַח
H7572,ratiyqah,רַתִּיקָה
H7573,ratam,רָתַם
H7574,"retem, rotem","רֶתֶם, רֹתֶם"
H7575,ritmah,רִתְמָה
H7576,rataq,רָתַק
H7577,retuqah,רְתֻקָה
H7578,retet,רְתֵת
H7579,sha’av,שָׁאַב
H7580,sha’ag,שָׁאַג
H7581,she’agah,שְׁאָגָה
H7582,sha’ah,שָׁאָה
H7583,sha’ah,שָׁאָה
H7584,sha’awah,שַׁאֲוָה
H7585,"she’ol, she’ol","שְׁאוֹל, שְׁאֹל"
H7586,sha’ul,שָׁאוּל
H7587,sha’uli,שָׁאוּלִי
H7588,sha’on,שָׁאוֹן
H7589,she’at,שְׁאָט
H7590,sha’t,שָׁאט
H7591,she’iyah,שְׁאִיָּה
H7592,"sha’al, sha’el","שָׁאַל, שָׁאֵל"
H7593,she’el,שְׁאֵל
H7594,she’al,שְׁאָל
H7595,she’ela’,שְׁאֵלָא
H7596,"she’elah, shelah","שְׁאֵלָה, שֵׁלָה"
H7597,"she’altiy’el, shaltiy’el","שְׁאַלְתִּיאֵל, שַׁלְתִּיאֵל"
H7598,she’altiy’el,שְׁאַלְתִּיאֵל
H7599,sha’an,שָׁאַן
H7600,sha’anan,שַׁאֲנָן
H7601,sha’as,שָׁאַס
H7602,sha’af,שָׁאַף
H7603,se’or,שְׂאֹר
H7604,sha’ar,שָׁאַר
H7605,she’ar,שְׁאָר
H7606,she’ar,שְׁאָר
H7607,she’er,שְׁאֵר
H7608,sha’arah,שַׁאֲרָה
H7609,she’erah,שֶׁאֱרָה
H7610,she’ar yashuv,שְׁאָר יָשׁוּב
H7611,she’erit,שְׁאֵרִית
H7612,she’t,שֵׁאת
H7613,se’et,שְׂאֵת
H7614,sheva’,שְׁבָא
H7615,sheva’i,שְׁבָאִי
H7616,shavav,שָׁבָב
H7617,shavah,שָׁבָה
H7618,shevu,שְׁבוּ
H7619,"shevu’el, shuva’el","שְׁבוּאֵל, שׁוּבָאֵל"
H7620,"shavu‘a, shavu‘a, shevu‘ah","שָׁבוּעַ, שָׁבֻעַ, שְׁבֻעָה"
H7621,shevu‘ah,שְׁבוּעָה
H7622,"shevut, shevit","שְׁבוּת, שְׁבִית"
H7623,shavach,שָׁבַח
H7624,sheshach,שְׁשַׁח
H7625,shevat,שְׁבַט
H7626,shevet,שֵׁבֶט
H7627,shevat,שְׁבָט
H7628,shevi,שְׁבִי
H7629,shovi,שֹׁבִי
H7630,shovai,שֹׁבַי
H7631,sheviv,שְׁבִיב
H7632,shaviv,שָׁבִיב
H7633,shivyah,שִׁבְיָה
H7634,shavyah,שָׁבְיָה
H7635,shavil,שָׁבִיל
H7636,shavis,שָׁבִיס
H7637,"shevi‘i, shevi‘i","שְׁבִיעִי, שְׁבִעִי"
H7638,savakh,שָׂבָךְ
H7639,sevakhah,שְׂבָכָה
H7640,shovel,שֹׁבֶל
H7641,"shivol, shivolet","שִׁבֹּל, שִׁבֹּלֶת"
H7642,shavlul,שַׁבְלוּל
H7643,"sevam, sivmah","שְׂבָם, שִׂבְמָה"
H7644,"shevna’, shevnah","שֶׁבְנָא, שֶׁבְנָה"
H7645,"shevanyah, shevanyahu","שְׁבַנְיָה, שְׁבַנְיָהוּ"
H7646,"sava‘, savea‘","שָׂבַע, שָׂבֵעַ"
H7647,sava‘,שָׂבָע
H7648,osva‘,ֹשׂבַע
H7649,savea‘,שָׂבֵעַ
H7650,shava‘,שָׁבַע
H7651,"sheva‘, shiv‘ah","שֶׁבַע, שִׁבְעָה"
H7652,sheva‘,שֶׁבַע
H7653,siv‘ah,שִׂבְעָה
H7654,sav‘ah,שָׂבְעָה
H7655,shiv‘ah,שִׁבְעָה
H7656,shiv‘ah,שִׁבְעָה
H7657,shiv‘im,שִׁבְעִים
H7658,shiv‘anah,שִׁבְעָנָה
H7659,shiv‘atayim,שִׁבְעָתַיִם
H7660,shavatz,שָׁבַץ
H7661,shavatz,שָׁבָץ
H7662,shevaq,שְׁבַק
H7663,"savar, shavar","שָׂבַר, שָׁבַר"
H7664,sever,שֵׂבֶר
H7665,shavar,שָׁבַר
H7666,shavar,שָׁבַר
H7667,"shever, shever","שֶׁבֶר, שֵׁבֶר"
H7668,shever,שֶׁבֶר
H7669,shever,שֶׁבֶר
H7670,shivron,שִׁבְרוֹן
H7671,shevarim,שְׁבָרִים
H7672,shevash,שְׁבַשׁ
H7673,shavat,שָׁבַת
H7674,shevet,שֶׁבֶת
H7675,shevet,שֶׁבֶת
H7676,shavat,שַׁבָּת
H7677,shavaton,שַׁבָּתוֹן
H7678,shavtai,שַׁבְּתַי
H7679,saga’,שָׂגָא
H7680,sega’,שְגָא
H7681,sage’,שָׂגֵא
H7682,sagav,שָׂגַב
H7683,shagag,שָׁגַג
H7684,shegagah,שְׁגָגָה
H7685,sagah,שָׂגָה
H7686,shagah,שָׁגָה
H7687,seguv,שְׂגוּב
H7688,shagach,שָׁגַח
H7689,sagiy’,שַׂגִּיא
H7690,sagiy’,שַׂגִּיא
H7691,shegi’ah,שְׁגִיאָה
H7692,"shigiayon, shigiaynah","שִׁגִָּיוֹן, שִׁגִָּ֑ינָה"
H7693,shagal,שָׁגַל
H7694,shigeal,שִׁגֵָל
H7695,shigeal,שִׁגֵָל
H7696,shaga‘,שָׁגַע
H7697,shigia‘on,שִׁגִָּעוֹן
H7698,sheger,שֶׁגֶר
H7699,"shad, shod","שַׁד, שֹׁד"
H7700,shed,שֵׁד
H7701,"shod, shod","שֹׁד, שׁוֹד"
H7702,sadad,שָׂדַד
H7703,shadad,שָׁדַד
H7704,"sadeh, sadai","שָׂדֶה, שָׂדַי"
H7705,shidah,שִׁדָּה
H7706,shaday,שַׁדַּי
H7707,shede’ur,שְׁדֵיאוּר
H7708,sidiym,שִׂדִּים
H7709,shedemah,שְׁדֵמָה
H7710,shadaf,שָׁדַף
H7711,"shedefah, shidafon","שְׁדֵפָה, שִׁדָּפוֹן"
H7712,shedar,שְׁדַר
H7713,sederah,שְׂדֵרָה
H7714,shadrakh,שַׁדְרַךְ
H7715,shadrakh,שַׁדְרַךְ
H7716,"seh, sei","שֶׂה, שֵׂי"
H7717,sahed,שָׂהֵד
H7718,shoham,שֹׁהַם
H7719,shoham,שֹׁהַם
H7720,saharon,שַׂהֲרֹן
H7721,so’,שׂוֹא
H7722,sho’,שׁוֹא
H7723,"shaw’, shaw","שָׁוְא, שָׁו"
H7724,shewa’,שְׁוָא
H7725,shuv,שׁוּב
H7726,shovav,שׁוֹבָב
H7727,shovav,שׁוֹבָב
H7728,shovev,שׁוֹבֵב
H7729,shuvah,שׁוּבָה
H7730,sovekh,שׂוֹבֶךְ
H7731,shovakh,שׁוֹבָךְ
H7732,shoval,שׁוֹבָל
H7733,shoveq,שׁוֹבֵק
H7734,sug,שׂוּג
H7735,sug,שׂוּג
H7737,shawah,שָׁוָה
H7739,shewah,שְׁוָה
H7740,shaweh,שָׁוֵה
H7741,shaweh qiryatayim,שָׁוֵה קִרְיָתַיִם
H7742,suach,שׂוּחַ
H7743,shuach,שׁוּחַ
H7744,shuach,שׁוּחַ
H7745,shuchah,שׁוּחָה
H7746,shuchah,שׁוּחָה
H7747,shuchi,שׁוּחִי
H7748,shucham,שׁוּחָם
H7749,shuchami,שׁוּחָמִי
H7750,"sut, sut","שׂוּט, סוּט"
H7751,shut,שׁוּט
H7752,shot,שׁוֹט
H7753,sukh,שׂוּךְ
H7754,"sokh, sokhah","שׂוֹךְ, שׂוֹכָה"
H7755,"sokhoh, skhoh, sokho","שׂוֹכֹה, שׂכֹה, שׂוֹכוֹ"
H7756,sukhati,שׂוּכָתִי
H7757,shul,שׁוּל
H7758,"sholal, shelal","שׁוֹלָל, שֵׁילָל"
H7759,shulamiyt,שׁוּלַמִּית
H7760,"sum, sim","שׂוּם, שִׂים"
H7761,sum,שׂוּם
H7762,shum,שׁוּם
H7763,"shomer, shomer","שׁוֹמֵר, שֹׁמֵר"
H7764,shuni,שׁוּנִי
H7765,shuni,שׁוּנִי
H7766,shunem,שׁוּנֵם
H7767,shunamiyt,שׁוּנַמִּית
H7768,shawa‘,שָׁוַע
H7769,shua‘,שׁוּעַ
H7770,shua‘,שׁוּעַ
H7771,shoa‘,שׁוֹעַ
H7772,shoa‘,שׁוֹעַ
H7773,shewa‘,שֶׁוַע
H7774,shu‘a’,שׁוּעָא
H7775,shaw‘ah,שַׁוְעָה
H7776,"shu‘al, shu‘al","שׁוּעָל, שֻׁעָל"
H7777,shu‘al,שׁוּעָל
H7778,"sho‘er, sho‘er","שׁוֹעֵר, שֹׁעֵר"
H7779,shuf,שׁוּף
